time,open,high,low,close,Stoch_slow,Stoch_fast,EMA_48,EMA_9,EMA_16,EMA_96,upperband,middleband,lowerband,HT_TRENDLINE,TEMA,aroondown,aroonup,AROONOSC,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,macd,macdsignal,macdhist,RSI,NATR,Label
1999-01-25 16:00:00,1.1573,1.1575,1.1567,1.1574,23.964996102295714,27.40782126594925,1.1585463893215922,1.1575999268938924,1.1578881193132475,1.1587568145194926,1.163374971090002,1.1582708333333325,1.153166695576663,1.1581967905056758,1.1571672006542777,87.5,29.166666666666668,-58.333333333333336,18.56341906357212,-3.2909629304051577,1,-0.0004460486248873,-0.0003644733680419,-8.157525684546137e-05,37.111873063064536,0.0709236749250893,0.0
1999-01-25 16:05:00,1.1574,1.158,1.157,1.1578,28.88604873387296,26.588958778321917,1.158515924451323,1.157639941515114,1.1578777523352184,1.15873708638507,1.163270129664948,1.1582249999999992,1.1531798703350504,1.1581581059511523,1.1573069852380562,83.33333333333334,25.0,-58.333333333333336,19.806219500127813,1.4529837662646514,1,-0.000407635704819,-0.0003731058353973,-3.452986942169506e-05,47.46905636873279,0.0726182310192103,0.0
1999-01-25 16:10:00,1.1577,1.1581,1.1575,1.1575,31.88604873387151,26.090653117544147,1.1584744581471873,1.1576119532120912,1.1578333108840162,1.1587115794492957,1.1633530912857413,1.1581874999999993,1.1530219087142572,1.1581273625730997,1.1573162155987562,79.16666666666667,20.833333333333336,-58.333333333333336,20.635868068543168,6.1770833957908735,1,-0.0003968263149669,-0.0003778499313112,-1.8976383655679572e-05,41.677580072608144,0.0703258078226376,0.0
1999-01-25 16:15:00,1.1576,1.1577,1.157,1.1576,35.3860487338712,26.1509859007022,1.1584387659779145,1.157609562569673,1.15780586254472,1.1586886602853923,1.1633155326211804,1.1581416666666655,1.152967800712151,1.1580840701754382,1.1573654841425531,75.0,16.666666666666668,-58.333333333333336,21.05954730065148,13.34370800696894,1,-0.0003758579745989,-0.0003774515399688,1.593565369873676e-06,44.22920472727547,0.0692253110302557,0.0
1999-01-25 16:20:00,1.1578,1.1582,1.1574,1.1577,41.7782055966164,26.97588248039329,1.15840861226453,1.1576276500557383,1.1577934081276942,1.1586682755372402,1.1632329004179656,1.158099999999999,1.1529670995820325,1.158027761904762,1.1574438371230733,70.83333333333334,12.5,-58.333333333333336,21.446342951476566,19.83021622679401,1,-0.0003471692979617,-0.0003713950915673,2.4225793605650657e-05,46.84542568994435,0.0692063536311445,0.0
1999-01-25 16:25:00,1.1578,1.158,1.1575,1.1579,49.14393449687224,28.718937627859344,1.1583878525802636,1.1576821200445906,1.1578059483479657,1.1586524348045135,1.1629693359289568,1.158054166666666,1.153138997404375,1.1579888744588742,1.1575776857840954,66.66666666666667,8.333333333333334,-58.333333333333336,21.755717974316013,25.4989656321942,1,-0.0003047816533263,-0.0003580724039191,5.329075059282271e-05,51.92015795048393,0.0663040911986453,0.0
1999-01-25 16:30:00,1.1578,1.158,1.1569,1.1574,52.51497522085431,30.914630007374477,1.158347532066783,1.1576256960356726,1.157758189718793,1.1586266114064825,1.1627445999557997,1.1579874999999993,1.1532304000441989,1.157947077922078,1.157507312620934,62.50000000000001,4.166666666666667,-58.333333333333336,21.82210243995489,33.2639159295592,1,-0.0003079847049274,-0.0003480548641208,4.0070159193407006e-05,40.92994351807417,0.069522498472753,0.0
1999-01-25 16:35:00,1.1572,1.1575,1.1569,1.1571,51.7201034259828,33.42995263586776,1.158296612390588,1.157520556828538,1.157680755634229,1.158595134882637,1.1624077710667453,1.1578999999999993,1.1533922289332532,1.1578898268398268,1.1573526749689007,58.333333333333336,0.0,-58.333333333333336,21.737662182241333,39.16655579562237,1,-0.0003309160450144,-0.0003446271002995,1.3711055285111251e-05,35.81295862371765,0.0675753289218168,0.0
1999-01-25 16:40:00,1.1569,1.1577,1.1567,1.1574,52.54061624649595,36.18672825581413,1.1582600159664824,1.1574964454628305,1.1576477255596138,1.1585704929262943,1.162314236419297,1.157854166666666,1.1533940969140346,1.1578197835497837,1.1573449440111294,54.16666666666667,0.0,-54.16666666666667,21.5677599217463,50.51301830696308,0,-0.0003211794477036,-0.0003399375697803,1.87581220767689e-05,43.72743558152267,0.0696514510265789,0.0
1999-01-25 16:45:00,1.1573,1.1574,1.1564,1.1568,51.42950513538515,38.72911641137316,1.1582004234780543,1.1573571563702645,1.1575479931408357,1.1585339879175047,1.162100318190434,1.1577624999999994,1.1534246818095648,1.1577435497835498,1.157133794485144,100.0,4.166666666666667,-95.83333333333334,21.25158566870708,56.58666032011918,1,-0.0003577541427142,-0.0003435008843671,-1.4253258347077711e-05,34.23072031001501,0.0715495538790234,0.0
1999-01-25 16:50:00,1.157,1.1573,1.1564,1.1565,47.69934640522687,40.77172413294137,1.158131018438134,1.1571857250962116,1.1574246998301492,1.1584920500222984,1.1621636671287572,1.1576708333333328,1.1531779995379083,1.157652748917749,1.1568752516471634,100.0,0.0,-100.0,20.81340200212332,56.23240102851345,1,-0.000406264184187,-0.0003560535443311,-5.021063985596798e-05,30.50421466155475,0.0722628804744223,0.0
1999-01-25 16:55:00,1.1566,1.157,1.156,1.156,41.19934640522759,42.34576460304774,1.1580440380937205,1.1569485800769692,1.1572570880854258,1.1584406675476118,1.1626727119012683,1.1575749999999994,1.1524772880987302,1.1575322857142858,1.1565131461146032,100.0,8.333333333333334,-91.66666666666669,20.26796292291408,8.294256431265012,1,-0.0004795268755499,-0.0003807482105749,-9.877866497507377e-05,25.333187139649905,0.0738731420751025,0.0
1999-01-25 17:00:00,1.1563,1.157,1.1557,1.1563,38.599346405227934,43.56529379495876,1.1579728528654052,1.1568188640615753,1.1571444894871403,1.1583965300724033,1.1628279158679702,1.157491666666666,1.1521554174653617,1.1574145952380952,1.156354937737135,100.0,4.166666666666667,-95.83333333333334,19.669798851935752,314.3115348537639,1,-0.0005075301023949,-0.0004061045889389,-0.000101425513456,32.99969449364744,0.0781399308052078,0.0
1999-01-25 17:05:00,1.1562,1.1567,1.156,1.1566,36.69934640522912,44.21640193423844,1.1579168180545722,1.1567750912492605,1.157080431900418,1.1583594882152404,1.1624490923226465,1.157399999999999,1.1523509076773524,1.1572947932330828,1.1563515941661089,95.83333333333334,0.0,-95.83333333333334,19.147899233520707,308.3182280765037,1,-0.0004997545097247,-0.000424834573096,-7.491993662866e-05,39.937553694339,0.0761643914078149,0.0
1999-01-25 17:10:00,1.1565,1.1565,1.156,1.1564,32.68400113668759,44.282897967806456,1.1578549071135693,1.156700072999408,1.157000381088604,1.1583190863963695,1.162256519952235,1.1573124999999993,1.1523684800477636,1.1572069210526317,1.156289872394216,91.66666666666669,0.0,-91.66666666666669,18.67235599204272,-40.92525382116787,1,-0.0005039217290316,-0.0004406520042831,-6.32697247484967e-05,37.059434657067634,0.0734784081650184,0.0
1999-01-25 17:15:00,1.1564,1.1568,1.156,1.1567,28.796533105997597,43.73377166548366,1.1578077680477092,1.1567000583995266,1.1569650421370037,1.158285703171702,1.1619954531964438,1.1572458333333326,1.1524962134702217,1.157148564327485,1.1563582088398434,87.5,0.0,-87.5,18.129572307677435,-22.008602347358305,0,-0.0004775123227449,-0.0004480240679755,-2.948825476941215e-05,43.88375880902245,0.0729818976990318,0.0
1999-01-25 17:20:00,1.1567,1.157,1.1566,1.1568,29.00241545893927,42.66912248734391,1.1577666346580069,1.1567200467196213,1.156945625415003,1.1582550701166154,1.1616415342623156,1.1571833333333326,1.1527251324043497,1.157103596491228,1.1564534682650538,83.33333333333334,8.333333333333334,-75.0,17.62609429541809,-7.216059033467786,0,-0.0004434022486141,-0.0004470997041032,3.697455489101232e-06,46.07626215255945,0.0687092062920467,0.0
1999-01-25 17:25:00,1.1572,1.1572,1.156,1.1563,29.335748792272263,41.018440345293904,1.1577067720189045,1.156636037375697,1.156869669483826,1.1582147593925616,1.1614399352081817,1.157104166666666,1.1527683981251504,1.1570500894392843,1.1563578830959786,79.16666666666667,4.166666666666667,-75.0,17.197764921832942,12.398151662722851,0,-0.0004515108543681,-0.0004479819341562,-3.5289202118819383e-06,37.77445837842407,0.0726322925335722,0.0
1999-01-25 17:30:00,1.1563,1.1568,1.1559,1.1559,25.845552713840743,38.79598846970944,1.1576330262222143,1.1564888299005576,1.156755590721023,1.1581670323947768,1.1615520828513404,1.1570208333333325,1.1524895838153246,1.156970947712418,1.156153180098553,75.0,0.0,-75.0,16.843219353681683,21.90960452017488,1,-0.0004846271596812,-0.0004553109792612,-2.931618041999181e-05,32.50372688037319,0.0732356469564427,0.0
1999-01-25 17:35:00,1.1561,1.1563,1.156,1.156,25.49833049161826,36.61084072517907,1.1575663720906957,1.156391063920446,1.1566666976950202,1.158122351314472,1.161773494629346,1.1569708333333326,1.1521681720373191,1.1568825490196075,1.156041873836506,70.83333333333334,37.5,-33.333333333333336,16.69996225915216,29.29811638959359,1,-0.0004970729583204,-0.000463663375073,-3.3409583247383744e-05,35.05247988709258,0.0689373966297205,0.0
1999-01-25 17:40:00,1.1564,1.1567,1.156,1.1565,30.27610826939673,34.7554650604208,1.1575228466992384,1.1564128511363567,1.1566470862014884,1.1580889007719055,1.1618107269653848,1.1569499999999993,1.1520892730346135,1.1568,1.1561411488674698,66.66666666666667,33.333333333333336,-33.333333333333336,16.78436412338143,36.44780048983303,1,-0.0004612732511766,-0.0004631853502937,1.912099117170219e-06,46.43096201389485,0.0679764657762088,0.0
1999-01-25 17:45:00,1.156,1.1567,1.156,1.1566,36.27610826939732,33.492681988255136,1.157485179487025,1.1564502809090853,1.1566415466483722,1.158058201786918,1.1617480455773144,1.156916666666666,1.1520852877560177,1.1567258823529412,1.1562582125813152,62.50000000000001,29.166666666666668,-33.333333333333336,17.00013894509732,43.97994943495247,1,-0.0004199911643694,-0.0004545465131089,3.4555348739499325e-05,48.462512048622095,0.0671429920419523,0.0
1999-01-25 17:50:00,1.1567,1.1567,1.156,1.1566,39.26072365401371,32.78946342565404,1.157449049712044,1.1564802247272683,1.1566366588073873,1.1580281357706927,1.1616343976971613,1.156879166666666,1.1521239356361708,1.1566541176470586,1.1563519333578471,58.333333333333336,25.0,-33.333333333333336,17.3028408120878,50.89918627145229,1,-0.0003828614249692,-0.0004402094954809,5.73480705117409e-05,48.462512048622095,0.0664073507373903,0.0
1999-01-25 17:55:00,1.1566,1.1569,1.1566,1.1567,41.81456980785995,32.84073204254007,1.1574184762544095,1.1565241797818149,1.1566441107124006,1.158000751527998,1.1615643211766855,1.156854166666666,1.1521440121566464,1.1566143790849674,1.1564613963247532,54.16666666666667,20.833333333333336,-33.333333333333336,17.598748948704753,56.45174645606205,1,-0.0003414308721632,-0.0004204537708174,7.902289865421841e-05,50.822890904236914,0.0619054143399251,0.0
1999-01-25 18:00:00,1.1567,1.1568,1.1565,1.1567,44.92493770083652,33.36786465050745,1.157389150693005,1.1565593438254518,1.1566506859227064,1.157973931908864,1.1614510133941904,1.1568249999999995,1.1521989866058089,1.1565790196078432,1.1565463089198316,50.0,16.666666666666668,-33.333333333333336,17.820042680948916,66.48756104474498,1,-0.0003050800872335,-0.0003973790341006,9.22989468671308e-05,50.82289090423693,0.0579087963013484,0.0
1999-01-25 18:05:00,1.1568,1.1574,1.1567,1.157,47.91044494721318,34.30212286233945,1.1573732669912498,1.1566474750603617,1.1566917816965057,1.157953850838578,1.1611362673927246,1.1567916666666662,1.152447065940608,1.1565587908496733,1.1567161894248774,45.833333333333336,12.5,-33.333333333333336,18.04745318403361,80.99904407448324,0,-0.0002491918074483,-0.0003677415887701,0.0001185497813218,58.10771141157072,0.0581835049893546,0.0
1999-01-25 18:10:00,1.1574,1.1574,1.1571,1.1571,50.41044494721297,35.77932651321657,1.1573621132365048,1.156737980048289,1.1567398073792696,1.1579362456666489,1.160990843126722,1.1567749999999994,1.152559156873277,1.1565433333333337,1.15687856906473,41.66666666666667,8.333333333333334,-33.333333333333336,18.47101153099229,98.91217533017571,0,-0.0001945876930018,-0.0003331108096165,0.0001385231166146,60.312374564142736,0.0555552215962763,0.0
1999-01-25 18:15:00,1.1572,1.1577,1.157,1.1572,54.63266716943588,37.93233768516976,1.1573554963697088,1.1568303840386314,1.1567939476875908,1.157921065343625,1.1608107674346733,1.1567583333333329,1.1527058992319923,1.156547485380117,1.157033559604054,37.5,4.166666666666667,-33.333333333333336,19.392717413223576,108.64465823929596,0,-0.0001416119601109,-0.0002948110397154,0.0001531990796044,62.530753047533416,0.0560993562307872,0.0
1999-01-25 18:20:00,1.157,1.1572,1.157,1.1571,59.92678481649531,40.509368464966094,1.1573450679464554,1.1568843072309052,1.156829953841992,1.157904136161282,1.160518685205417,1.156733333333333,1.1529479814612489,1.156564947368421,1.1571116550977067,33.333333333333336,0.0,-33.333333333333336,20.386627682438444,116.96381679087688,0,-0.0001064701527448,-0.0002571428623213,0.0001506727095764,58.83126812813235,0.0517909140900271,0.0
1999-01-25 18:25:00,1.157,1.1572,1.157,1.1572,65.1106083459077,43.490606761102384,1.157339146805784,1.1569474457847242,1.1568734886841106,1.1578896178899154,1.1600546226756725,1.1567041666666662,1.15335371065766,1.1565900284043444,1.1572008204233346,29.166666666666668,4.166666666666667,-25.0,20.84464678172265,124.64081418548966,0,-6.974685463490005e-05,-0.000219663660784,0.0001499168061491,61.40038076596039,0.0479527339505858,0.0
1999-01-25 18:30:00,1.1568,1.1571,1.156,1.1562,60.95374560081014,46.41628950168317,1.1572926510177928,1.1567979566277793,1.156794254721274,1.157854780407649,1.1598871563289186,1.156654166666666,1.1534211770044136,1.156596220551379,1.1569137755990555,25.0,0.0,-25.0,20.81978125458908,144.74659815263342,0,-0.000119952283698,-0.0001997213853668,7.976910166873803e-05,36.074364977756936,0.0541935487728913,0.0
1999-01-25 18:35:00,1.1564,1.1567,1.156,1.156,54.95374560080954,48.870907427449104,1.1572398897517604,1.1566383653022234,1.1567008129893597,1.157816537512646,1.1599142203266524,1.1566083333333328,1.1533024463400132,1.156586619047619,1.1566247252776032,20.833333333333336,83.33333333333334,62.50000000000001,20.57337972906273,168.0359405131742,0,-0.0001738744599306,-0.0001945520002796,2.067754034893593e-05,33.01075300491909,0.0549085590859044,0.0
